user_name,review_text,rating,label
Beth Frost,Whitney’s ability to connect with clients is top notch. She is a master storyteller and will be the best to use for capturing whatever your project needs are.,5,Valid
Alan Thompson,"Whitney is fantastic at helping people realize their potential. She can guide you to the true future you have as well as write the story about you that everyone needs to read. If you are looking for advice, copywriting, or PR, she is your woman!",5,Valid
Tapley Baxter,Whitney knows her stuff! Great experience so far!!,5,Valid
Julia Pinckney,"Terrific content, easy to work with and great communication!  Highly recommend.",5,Valid
Lauren Roach,One of the most brilliant minds in the business - Whitney knows how to build brands and ignite action.,5,Ad
Mary Henderson,Founder Whitney Williams McDuff is THE presence and a powerhouse poised to inspire and curate the absolute best from you and your personal brand.,5,Ad
"Mental Wellness Center Of the Lowcountry, LLC","After working with another designer for six months, Whitney designed a beautiful website in a timely manner. She asked the right questions and got to know me so that my website fits who I am and what my business is all about.",5,Valid
Russell Watts,"Whitney is a powerhouse!  At the end of the day, this kind of business comes down to people, and Whitney McDuff is the exact person to not only build your speaker brand, but actually make it happen.",5,Valid
Maggie Burns,"Whitney is extremely creative and quick-witted. She is the person you want to go to for building your brand, getting a new strategy, and doing it the right way.",5,Valid
Ashley Fitzgerald,So personable and professional!,5,Valid
Kacy Gerst,"Rosy’s reply to my poor review of them (below) is inaccurate and misleading. Don’t use this company as your management firm. They also replied to me via email stating that there was a lot of interest in the apartment and they couldn’t handle it all. To owners out there I recommend dealing with a management firm that can handle basic scheduling.

Original review: Very poor customer service. I emailed “Rosy” three times to schedule a viewing of an apartment in the neighborhood. By the time they finally got back (weeks later) to me the apartment was taken. If you are a home owner, don’t go with Rosy. You will miss out on some great potential renters.",1,Irrelevant
KB,"This is an excellent new company! The staff are all very professional, motivated, and tech-friendly. Whether you're a tenant or a landlord, I recommend giving them a shot.",5,Valid
C D,"The incompetence of the staff person and the owners is beyond belief. What should have been 1 phone call took close to a year to resolve. Don't even consider using these people.
Not professional. Poor quality. Not responsive.",1,Rant
A S,"I've had the pleasure of seeing this gentleman's career grow as a magician in the past couple of years. My experience seeing him performing at shows, as well as small gatherings is that he not only always behaves like a true gentleman, but delivers a high quality spectacle for his audience.  I highly recommend his services without reservation to anyone.",5,Valid
